"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
451,"backyard","small",8,0,0,3.95737708274104,1,1,1,0
452,"campsite","large",57,0,1,38.7262230350883,0,1,1,0
453,"backyard","small",8,1,0,4.21150715119977,1,1,0,0
454,"backyard","small",11,0,1,7.05686189974947,0,1,0,0
455,"backyard","small",9,0,0,7.04055612778118,1,1,1,0
456,"backyard","large",49,0,0,40.3787512116564,1,1,0,0
457,"beach","small",11,0,0,5.27135455456982,1,1,0,1
458,"backyard","small",9,1,0,7.84410382825179,1,1,1,0
459,"campsite","large",47,0,0,27.1811653539798,1,1,1,0
460,"campsite","small",11,0,0,8.05372596911584,1,1,0,0
461,"campsite","small",15,1,0,9.14220347559607,1,1,1,0
462,"campsite","small",20,1,0,12.8531618673374,1,1,1,0
463,"backyard","large",37,0,1,36.0186263943812,1,1,1,1
464,"backyard","small",7,1,0,5.35930552424061,0,1,1,1
465,"campsite","small",6,1,0,4.63384703355659,1,1,0,0
466,"beach","small",13,0,0,9.56079241387345,1,1,1,0
467,"backyard","large",42,0,0,31.6115035890994,1,1,0,0
468,"campsite","small",11,1,0,5.68578930124237,1,1,1,1
469,"campsite","small",14,0,1,8.39095842207632,1,1,1,0
470,"campsite","small",15,0,0,9.64447696502841,0,0,1,0
471,"campsite","small",11,0,0,3.18747123818664,1,1,0,0
472,"campsite","large",39,0,0,30.1474977923594,1,1,1,0
473,"campsite","large",42,1,0,31.0781459032539,1,1,1,0
474,"backyard","small",9,1,0,7.48777432281058,1,1,0,0
475,"campsite","small",8,1,0,3.41196575868586,0,1,1,0
476,"backyard","small",16,1,0,13.4494498505179,1,0,0,0
477,"backyard","large",37,0,1,22.9542814050415,0,1,0,0
478,"campsite","small",10,0,0,4.81335584997478,1,1,1,0
479,"backyard","small",8,1,0,7.16209135035372,1,1,1,1
480,"backyard","small",10,1,0,6.57554056499549,1,1,1,0
481,"backyard","small",13,0,1,11.4645108967141,1,1,1,1
482,"beach","small",11,1,1,6.17292939638398,1,1,1,0
483,"backyard","large",54,1,1,29.8801093718644,0,1,0,0
484,"campsite","small",14,0,0,10.9630729250965,1,1,0,1
485,"backyard","large",54,1,1,32.2019899870707,1,1,1,0
486,"backyard","small",14,0,1,9.608571661437,1,1,1,0
487,"campsite","small",9,1,0,5.12622244745786,1,1,1,0
488,"campsite","small",16,0,0,8.90386482905546,1,1,0,0
489,"beach","small",14,1,0,8.7082036273299,1,1,1,0
490,"backyard","small",12,0,0,6.84078797698607,1,1,1,0
491,"backyard","small",8,1,0,7.28974231130443,0,1,1,1
492,"campsite","small",7,1,1,3.79423467452657,1,1,1,0
493,"backyard","small",9,0,0,6.42027475436483,1,1,1,0
494,"backyard","large",41,1,1,32.1234511624703,1,1,1,0
495,"backyard","small",13,1,0,8.47074106310569,1,1,0,0
496,"beach","large",29,1,0,21.7509161093973,1,1,1,0
497,"campsite","small",12,1,0,6.84845790675494,1,1,1,1
498,"backyard","large",39,0,1,34.6603794044923,1,1,0,0
499,"campsite","small",11,0,0,6.87461912903009,1,1,0,0
500,"backyard","small",9,0,1,3.89228768625331,1,1,1,0
501,"campsite","large",43,0,0,35.2944238040092,0,1,1,0
502,"backyard","small",15,1,0,6.63982806251732,1,0,0,0
503,"backyard","small",7,1,0,4.68098423844107,1,1,1,1
504,"backyard","large",41,0,0,35.9155013927806,1,1,1,0
505,"backyard","small",13,1,0,8.98082908298874,1,1,1,0
506,"backyard","small",9,0,0,7.36441087315971,1,1,1,1
507,"backyard","small",17,1,0,17.8637196925545,1,1,1,0
508,"backyard","small",8,0,1,4.65989782057645,1,1,1,0
509,"backyard","small",16,1,0,9.56226901758276,1,1,1,0
510,"backyard","small",10,0,0,6.82543242683533,0,1,1,0
511,"campsite","small",13,0,1,10.507003814164,1,1,1,0
512,"backyard","small",9,1,0,5.03157963872164,1,1,0,0
513,"backyard","small",7,1,0,3.89440376644072,0,1,1,1
514,"backyard","small",10,0,1,9.43056541411272,0,1,1,0
515,"campsite","large",47,1,0,29.5219129975451,1,1,0,1
516,"campsite","small",15,0,0,8.71401010139456,1,1,1,0
517,"campsite","large",48,1,0,37.3639808951339,1,1,0,0
518,"campsite","small",14,1,0,7.66307393725449,1,1,1,0
519,"backyard","large",37,0,0,31.4871128527762,0,1,1,0
520,"backyard","large",34,0,0,23.928768285571,1,1,0,1
521,"backyard","small",9,1,0,4.96027165161822,1,1,0,0
522,"backyard","small",14,1,0,11.7159009523707,1,1,1,0
523,"campsite","small",10,1,0,6.55396967324815,1,1,1,0
524,"campsite","small",14,1,0,10.2671098535682,1,1,1,1
525,"campsite","small",11,0,0,5.27245099783581,1,1,1,0
526,"backyard","small",8,1,0,4.71728478535119,1,1,1,0
527,"backyard","small",14,0,0,8.29985101132275,1,1,1,0
528,"backyard","small",24,1,1,18.4515020743158,1,1,0,0
529,"backyard","small",14,1,0,7.70635659916218,1,1,0,0
530,"backyard","large",42,1,1,27.6409192597079,0,1,1,0
531,"backyard","small",12,0,0,6.50928573132583,1,1,1,0
532,"campsite","small",9,0,1,5.3540769568836,1,1,1,0
533,"campsite","large",43,1,1,27.8096839233454,1,1,0,0
534,"backyard","small",15,1,0,8.64929304985433,1,1,1,0
535,"backyard","small",12,0,0,7.06542457679483,1,1,1,0
536,"backyard","large",55,0,1,39.5822538536647,1,1,1,0
537,"backyard","small",14,1,0,12.9511916629152,1,1,0,0
538,"backyard","small",11,1,0,5.90934082512478,0,1,1,0
539,"backyard","small",9,1,0,4.49243765798515,1,1,1,1
540,"campsite","large",50,0,1,36.6319347315412,1,1,1,1
541,"campsite","large",53,1,0,35.417644124876,1,1,1,1
542,"campsite","large",44,0,0,30.5163093285489,1,1,1,1
543,"backyard","small",10,0,0,5.95110617475011,1,1,1,1
544,"campsite","small",10,0,0,5.60486237724995,1,1,1,0
545,"backyard","small",13,1,0,6.18787619143292,1,1,1,1
546,"campsite","small",9,1,0,4.82025484410967,0,1,1,0
547,"backyard","small",16,1,1,6.78598131915116,1,1,1,0
548,"backyard","small",14,1,0,9.1377467058188,1,1,1,0
549,"backyard","small",7,0,0,4.19187293515998,1,1,1,0
550,"backyard","large",53,0,1,38.1701108392484,0,1,1,1
551,"backyard","small",15,0,0,10.5666161446486,1,0,1,0
552,"backyard","small",9,1,0,8.2763033671743,0,0,1,1
553,"backyard","small",12,0,0,9.689983594594,1,1,1,1
554,"backyard","small",11,0,0,7.08549180824381,1,1,0,1
555,"backyard","large",38,1,0,26.6816097008507,1,1,0,0
556,"campsite","small",12,0,0,5.84756177345851,1,1,1,1
557,"backyard","small",15,1,0,13.0077798219049,1,1,1,0
558,"backyard","small",8,0,1,3.49894116710141,1,1,1,1
559,"campsite","small",12,1,0,8.99177653834247,1,1,1,0
560,"backyard","small",9,1,0,4.37569839153316,1,1,1,0
561,"backyard","small",12,0,0,9.30932382878504,1,1,0,0
562,"beach","large",35,0,1,24.2448205266466,1,1,1,1
563,"campsite","small",11,1,1,7.43188820429157,1,1,0,1
564,"backyard","small",10,1,0,8.70144943911841,1,1,1,1
565,"campsite","small",20,1,0,14.2360841811604,1,1,0,0
566,"backyard","small",11,1,0,6.4477250785327,1,1,1,0
567,"beach","small",15,1,1,8.86211284297432,1,1,0,0
568,"backyard","large",39,0,0,28.1655328215901,1,1,0,1
569,"backyard","small",9,0,0,6.0908374174826,1,1,0,0
570,"campsite","small",12,1,1,13.1422318700437,0,1,1,1
571,"campsite","small",10,0,0,5.92228473208136,1,0,0,0
572,"campsite","small",12,0,1,9.96733381258567,1,1,1,0
573,"backyard","small",15,0,0,12.0005586141389,1,1,1,0
574,"backyard","small",13,1,0,7.70871052640723,1,1,1,0
575,"campsite","small",9,0,0,6.23287040449198,1,1,0,0
576,"backyard","small",12,0,1,8.40551888546792,0,1,0,1
577,"backyard","small",9,0,0,8.30306925912922,0,1,1,0
578,"backyard","small",16,1,0,9.31309357172599,1,1,0,1
579,"campsite","small",13,0,0,7.87099471085143,0,1,1,0
580,"backyard","small",10,1,1,6.74867025618891,1,1,1,1
581,"backyard","large",41,0,0,33.9335837467832,0,1,1,0
582,"backyard","small",10,0,0,7.64104394217291,1,1,0,1
583,"backyard","small",17,0,0,10.2054250545165,1,1,0,0
584,"beach","small",13,0,0,7.4683647896881,1,1,1,0
585,"backyard","large",40,1,0,33.9284150635309,1,1,0,0
586,"backyard","small",9,0,0,3.9583808454381,0,1,1,1
587,"backyard","small",11,0,0,8.20258846112825,1,1,1,1
588,"backyard","small",14,0,0,12.2783997074216,1,0,1,1
589,"backyard","small",12,0,0,7.80754053483873,0,1,1,1
590,"beach","large",44,0,1,34.0988780928238,1,1,1,0
591,"backyard","small",10,1,0,6.58084579813285,0,1,0,0
592,"campsite","small",18,1,1,12.3823597565192,1,1,0,0
593,"backyard","small",8,0,0,6.10264748382418,1,1,0,0
594,"backyard","small",12,1,0,6.63041629995872,1,1,0,0
595,"backyard","large",44,1,0,30.5919275945975,1,1,0,0
596,"backyard","small",16,0,0,12.3114019673019,1,1,1,0
597,"campsite","small",10,0,1,5.68809144216901,1,1,0,1
598,"beach","small",13,1,1,8.26198565893863,1,1,0,1
599,"campsite","small",15,0,0,11.1851477137619,1,1,1,1
600,"campsite","small",10,0,0,6.89198111319881,1,1,0,0
601,"backyard","large",39,0,1,30.574833011254,0,1,1,0
602,"campsite","large",52,1,0,30.0368399747814,1,1,1,0
603,"backyard","small",14,0,0,8.78071478543681,1,1,1,0
604,"backyard","large",39,0,0,28.1873451838296,1,1,1,1
605,"backyard","small",13,0,0,7.57208089418829,0,1,1,0
606,"backyard","small",11,0,0,8.51103063674161,1,1,1,0
607,"backyard","small",13,0,0,6.90144862804051,0,1,0,0
608,"backyard","small",8,0,1,4.68700950748928,1,1,0,0
609,"backyard","small",18,0,0,10.159776562049,1,1,1,0
610,"campsite","small",14,0,0,7.98801704854667,1,1,1,0
611,"beach","large",33,0,0,23.4842037284738,0,1,1,0
612,"backyard","small",14,0,0,9.68702162845996,1,1,1,0
613,"backyard","small",9,0,0,5.24597676515536,0,1,0,0
614,"campsite","small",10,0,0,5.366099043258,1,1,0,0
615,"campsite","small",8,1,0,2.94384957185746,1,1,1,0
616,"backyard","small",15,0,1,13.1343094337259,1,1,1,1
617,"backyard","small",9,0,0,6.92346479737399,1,1,1,1
618,"campsite","small",9,1,1,7.78621882686589,0,1,0,0
619,"backyard","small",11,1,0,4.16623581839779,1,1,1,0
620,"backyard","small",10,1,0,7.31423668833036,1,1,1,0
621,"backyard","small",18,1,0,12.4903009062412,1,1,0,0
622,"campsite","small",8,1,1,4.59545318991425,1,1,1,0
623,"backyard","large",44,0,0,32.7051946332011,0,1,1,1
624,"campsite","small",19,1,0,11.2800209690539,1,1,1,1
625,"backyard","small",13,0,1,8.31912981786864,1,1,1,0
626,"campsite","small",15,1,1,8.34346810170048,1,1,1,1
627,"backyard","small",18,1,0,10.8978198458143,0,1,1,0
628,"backyard","small",14,0,1,8.89325015604097,1,1,0,0
629,"backyard","small",4,0,0,3.26238391459301,0,0,0,0
630,"campsite","small",14,0,0,8.01149746554292,1,1,1,0
631,"campsite","small",15,0,0,8.06246238627455,1,1,1,1
632,"backyard","small",9,1,0,9.47457894149523,1,1,1,0
633,"backyard","small",13,0,0,11.2267828883166,1,1,1,1
634,"campsite","small",13,0,0,8.81344108846545,1,1,1,1
635,"backyard","small",12,0,0,10.9939657440826,1,1,1,1
636,"backyard","small",18,0,0,12.0431925919114,1,1,1,1
637,"backyard","small",11,1,0,8.66624375021112,0,1,1,0
638,"backyard","large",43,0,0,38.4471741369514,1,0,1,0
639,"campsite","large",31,0,0,22.6354548760648,1,1,0,0
640,"backyard","large",34,1,1,30.8750899724071,1,1,1,0
641,"campsite","small",15,0,0,8.6094242004676,1,1,0,1
642,"campsite","large",32,1,0,25.5018049936451,1,1,0,0
643,"backyard","small",17,0,0,8.5812257509595,1,1,0,1
644,"backyard","small",11,1,0,6.54273612779689,0,1,1,1
645,"campsite","small",15,1,0,11.3507699472192,0,1,1,0
646,"campsite","small",13,0,0,9.54345379256145,0,0,1,0
647,"campsite","small",19,1,0,12.8329745726335,1,1,1,0
648,"backyard","small",11,1,0,6.55428450596084,1,1,1,0
649,"campsite","small",10,1,0,6.36080020682459,1,1,1,0
650,"backyard","small",12,1,0,9.07054211428233,1,1,1,0
651,"campsite","large",42,0,0,31.082336454923,1,0,1,0
652,"backyard","large",54,0,0,33.5332863622921,1,1,1,0
653,"backyard","large",46,0,0,29.8471159995609,0,1,0,0
654,"backyard","small",10,1,0,4.30236121155449,1,1,0,0
655,"beach","small",10,0,0,6.81928303639396,0,1,1,0
656,"campsite","large",48,0,1,31.2095037591755,1,0,1,1
657,"backyard","small",11,0,1,6.36938545688343,1,1,1,1
658,"backyard","small",7,0,0,4.41629284458531,1,1,0,1
659,"backyard","large",42,1,0,28.7866909635164,1,1,1,0
660,"campsite","small",11,1,0,7.31804752414156,0,1,1,0
661,"campsite","small",14,0,0,8.37498796354975,1,1,1,0
662,"backyard","small",13,0,1,7.76536906419564,1,1,1,0
663,"backyard","small",12,0,0,10.2078106681327,1,1,0,1
664,"campsite","small",10,1,1,3.54551989955581,1,1,1,1
665,"campsite","small",17,0,0,8.01652454244792,0,1,1,0
666,"backyard","small",14,1,0,7.38234712985145,0,1,0,0
667,"backyard","small",16,1,0,14.732627871684,1,1,0,1
668,"campsite","small",14,0,0,12.9077235811551,1,0,0,0
669,"backyard","small",12,0,0,8.62164942220986,1,0,1,0
670,"backyard","small",27,1,1,15.3440130000558,0,1,0,0
671,"campsite","small",14,1,0,8.69358490647739,1,1,0,0
672,"beach","small",13,0,0,9.63093095068483,1,1,1,0
673,"backyard","small",9,0,0,6.69806689574001,1,1,0,1
674,"backyard","small",11,1,1,6.553124024703,1,1,1,1
675,"beach","small",10,1,0,6.41567047237893,1,1,1,1
676,"beach","small",7,1,0,2.695893622836,1,1,1,0
677,"backyard","large",38,0,0,29.593533986838,0,1,1,0
678,"backyard","small",14,0,0,12.1502919740332,1,1,1,1
679,"campsite","large",44,1,0,38.8548299731093,1,1,1,0
680,"backyard","small",15,1,0,9.50026085072841,1,1,1,1
681,"backyard","small",8,0,0,5.48644065709312,1,1,1,0
682,"backyard","small",10,0,0,6.52533575128003,1,1,0,0
683,"backyard","small",11,0,0,4.69546326017464,1,1,1,1
684,"backyard","small",15,1,0,10.8184255316197,1,1,1,0
685,"backyard","small",10,0,0,5.65655266982074,1,1,1,0
686,"campsite","small",16,0,1,7.56358144655242,1,1,0,1
687,"beach","small",10,0,0,5.00888195121357,1,1,0,0
688,"backyard","small",9,0,1,6.29061036317226,0,1,1,0
689,"backyard","small",15,1,0,11.0353811943153,1,1,0,0
690,"backyard","small",10,0,0,5.63137132104183,1,1,1,1
691,"campsite","small",12,0,0,11.5103057717373,1,1,1,0
692,"campsite","small",9,0,1,5.15511404576196,1,1,1,0
693,"beach","small",14,0,1,5.76002581764674,0,1,1,1
694,"beach","small",13,0,0,9.03143504321589,1,1,0,0
695,"backyard","small",12,1,1,9.86244298812363,0,1,1,0
696,"backyard","small",14,1,0,8.74618486607875,1,1,1,0
697,"backyard","large",53,0,0,43.6242645761428,1,1,1,0
698,"campsite","small",14,1,0,11.3098002092698,1,0,1,0
699,"campsite","small",15,0,0,12.1614995319218,1,1,0,0
700,"backyard","large",38,1,0,21.8710851576798,1,1,1,1
701,"backyard","small",14,1,0,7.75260209043931,0,1,1,0
702,"backyard","small",11,0,0,7.03273675110777,1,1,0,0
703,"backyard","small",15,1,0,10.4036810917313,1,1,0,0
704,"campsite","large",39,0,0,32.8870593815867,1,1,1,0
705,"campsite","small",15,0,1,8.37193102841389,1,1,1,0
706,"campsite","large",37,0,0,34.9816272870463,1,1,0,0
707,"beach","small",10,1,0,5.95474720505907,1,1,1,0
708,"beach","small",10,1,0,7.89892336196492,1,1,0,1
709,"backyard","small",11,1,0,6.45989107024643,1,0,1,0
710,"beach","small",14,0,0,7.40039840178953,1,1,1,0
711,"backyard","large",48,0,1,36.404530939602,1,1,0,0
712,"backyard","large",37,0,1,28.2756274226118,1,1,1,0
713,"backyard","small",10,0,0,6.38102451251867,1,1,0,0
714,"campsite","small",13,0,0,11.6578505730872,1,1,0,0
715,"backyard","small",12,1,0,8.62190710216638,1,1,0,1
716,"campsite","small",11,1,0,5.36153805668547,1,1,1,0
717,"backyard","small",14,0,0,5.57402102761133,1,1,1,1
718,"campsite","small",5,0,0,2.77660005740131,1,1,1,0
719,"backyard","small",14,1,1,11.1578141248335,1,1,1,0
720,"campsite","large",44,0,0,36.4148676457816,0,1,1,0
721,"campsite","small",12,0,0,6.46410294847454,1,1,1,1
722,"campsite","small",11,0,1,8.51058806529232,1,1,0,1
723,"backyard","small",11,0,0,6.0997991828653,1,1,1,0
724,"backyard","small",9,0,0,5.37296240842409,1,1,0,0
725,"backyard","small",12,1,0,8.65142545368942,1,1,0,0
726,"backyard","small",10,0,0,6.8121429885739,1,1,1,0
727,"campsite","small",16,0,0,10.3628741602472,1,1,1,0
728,"campsite","small",7,0,0,3.96275971325685,0,1,1,0
729,"campsite","small",11,1,0,7.49831819517318,0,1,1,1
730,"backyard","small",14,1,1,4.47299392629803,1,1,0,0
731,"backyard","small",10,0,0,5.18993947024881,0,0,0,0
732,"backyard","small",15,1,0,6.49290155458989,1,1,0,0
733,"backyard","large",35,1,0,20.2612613192301,1,1,1,0
734,"campsite","small",14,1,0,9.05410156378408,0,1,0,0
735,"backyard","large",41,1,0,30.7845547494458,1,1,0,0
736,"backyard","small",11,0,0,6.09272991508395,0,1,1,0
737,"backyard","small",14,0,0,6.88795126868962,1,1,1,0
738,"backyard","small",14,0,0,11.7715270670169,0,0,1,0
739,"backyard","large",42,1,0,33.8146314311453,1,1,0,0
740,"campsite","large",41,1,0,30.6069613608937,1,1,1,0
741,"backyard","small",12,1,0,7.61831921137903,1,1,1,0
742,"campsite","small",12,0,0,11.3302975600362,0,0,0,0
743,"backyard","large",37,0,0,30.3908546166816,1,1,1,0
744,"backyard","large",35,1,0,30.0420922572104,1,0,1,0
745,"beach","large",40,0,0,32.4460593779364,1,1,1,0
746,"campsite","small",12,1,0,10.052122891109,1,1,0,1
747,"campsite","small",19,1,0,12.6700353051382,1,1,1,0
748,"backyard","small",10,1,0,4.84102142062262,1,1,0,0
749,"backyard","large",41,1,0,31.0785207600366,0,1,0,0
750,"beach","large",35,0,0,23.1204840545893,1,1,1,0
751,"backyard","small",12,0,0,7.71307111391434,1,1,1,0
752,"backyard","large",55,0,0,39.6061370670305,1,1,1,0
753,"backyard","small",9,1,1,4.05182764907081,1,1,0,0
754,"backyard","small",15,1,0,10.6141129665433,0,1,1,1
755,"campsite","small",16,1,0,7.98803214654019,1,0,1,0
756,"backyard","small",9,1,0,7.35725941253399,1,1,1,0
757,"backyard","large",50,1,0,44.8079294689081,1,1,1,0
758,"backyard","large",45,1,0,29.947209762985,1,1,1,0
759,"beach","small",8,0,0,3.40025245353145,1,1,1,0
760,"backyard","large",34,1,0,28.3803467754456,1,1,1,0
761,"backyard","small",12,1,0,7.72367729507455,1,0,0,1
762,"backyard","large",33,1,0,28.6130259011301,1,1,1,0
763,"backyard","small",12,1,0,9.21762660182043,1,1,0,0
764,"campsite","small",12,0,0,8.98848737590386,1,1,1,0
765,"backyard","small",9,1,0,4.81938464286622,1,1,1,0
766,"backyard","small",14,1,0,11.1957960971182,1,0,1,0
767,"backyard","small",18,1,1,12.3298876053257,1,1,1,1
768,"backyard","small",8,0,0,5.43241755519115,1,1,1,0
769,"campsite","small",9,1,0,3.45093412130066,1,1,1,0
770,"backyard","small",6,1,0,4.84302837173693,0,1,0,0
771,"backyard","small",12,1,0,10.0036712963595,0,0,1,1
772,"backyard","small",14,0,0,10.5391098559451,1,1,0,0
773,"campsite","small",10,0,0,5.49498080909108,0,1,1,1
774,"beach","small",12,0,0,5.05538987225641,1,1,1,1
775,"backyard","small",10,0,0,6.96102103456566,0,1,0,1
776,"campsite","small",8,1,0,5.57209070420461,0,1,0,0
777,"backyard","small",15,0,0,6.45313321898376,1,1,1,0
778,"backyard","small",15,0,1,10.3650439423836,1,1,1,0
779,"backyard","small",14,0,0,9.64102548671643,1,1,0,0
780,"beach","small",10,0,0,8.67210491659322,1,1,1,0
781,"campsite","large",45,1,0,36.1734080951412,1,1,1,0
782,"backyard","small",7,0,0,3.47610600195747,0,1,0,1
783,"campsite","small",14,0,0,12.4421637035031,0,1,0,1
784,"backyard","small",16,0,1,11.6170285304369,0,1,1,0
785,"backyard","small",11,1,1,7.42259156512059,1,1,0,0
786,"campsite","large",48,1,0,26.3910912616205,1,1,1,0
787,"backyard","small",8,1,1,5.61854136400138,1,1,1,0
788,"campsite","large",47,0,0,32.9661583926271,1,1,1,1
789,"backyard","small",11,1,0,4.90357955901146,1,1,1,0
790,"campsite","small",9,1,0,4.67861594786534,1,1,1,1
791,"backyard","small",11,0,0,7.21567444367321,1,1,0,0
792,"backyard","small",14,0,1,9.11394281843102,1,1,1,0
793,"beach","large",35,0,0,29.2086237067727,0,1,1,0
794,"backyard","small",9,1,0,4.4634382385175,1,1,0,1
795,"beach","large",42,1,0,29.6378157410606,0,1,1,1
796,"backyard","small",19,0,0,16.4465886502154,1,0,1,0
797,"backyard","large",45,0,0,34.7836905820727,1,1,0,0
798,"backyard","large",37,0,0,26.6424509422048,1,1,1,1
799,"campsite","large",38,0,1,29.9325560748083,1,1,1,0
800,"beach","small",17,0,0,10.5006217074567,1,1,0,0
801,"backyard","large",45,0,0,34.3750148353918,0,1,0,1
802,"backyard","large",44,1,0,32.670181344694,0,1,0,1
803,"campsite","small",14,1,0,11.9152261798178,1,1,0,0
804,"backyard","small",13,0,0,6.73328553640869,1,1,0,0
805,"backyard","small",9,0,0,4.18599655459524,1,1,0,1
806,"campsite","small",17,0,1,13.293159458275,1,1,1,0
807,"backyard","small",13,0,0,9.21665867794982,1,1,1,0
808,"backyard","small",13,1,0,11.2504989169177,1,1,1,0
809,"backyard","small",14,1,0,9.91468498230326,1,1,1,0
810,"campsite","small",15,0,1,7.58443622441467,1,1,1,0
811,"backyard","small",8,1,0,4.68594346301891,1,1,0,0
812,"backyard","small",10,0,0,6.73025895124747,1,1,1,0
813,"campsite","small",5,0,0,4.69630536232102,1,1,1,0
814,"campsite","small",13,1,0,9.75349423446152,1,1,0,0
815,"beach","small",10,0,0,8.11988070665515,0,1,1,0
816,"campsite","small",13,1,0,8.25004943598281,1,1,1,0
817,"beach","small",9,1,0,7.38333536899149,1,1,1,0
818,"backyard","large",39,1,0,26.4064561892335,0,1,1,1
819,"backyard","small",16,1,1,10.9953305987634,1,1,1,0
820,"campsite","small",11,0,1,7.21407694896685,1,1,1,0
821,"campsite","small",12,1,0,10.7842511285501,1,1,1,1
822,"backyard","small",12,0,0,6.2231594439938,0,0,1,0
823,"backyard","small",11,0,0,8.76736425456781,1,1,1,0
824,"beach","small",12,1,0,5.40502314143186,1,1,0,0
825,"backyard","small",13,1,0,7.06153340649464,1,1,1,0
826,"backyard","small",12,1,0,7.86871591889967,1,1,0,0
