"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
451,"campsite","small",8,0,0,5.45232221059728,1,1,0,0
452,"backyard","small",13,0,0,8.48359494602699,1,0,1,0
453,"backyard","small",11,0,1,6.72846888960082,1,1,1,0
454,"campsite","small",10,1,1,6.00508203130343,1,1,1,1
455,"backyard","large",32,0,0,20.6507300433012,1,1,1,0
456,"backyard","large",41,0,0,32.4914138909167,1,1,0,0
457,"campsite","small",14,0,0,10.029561521539,1,1,0,0
458,"backyard","small",16,1,0,12.0999734334784,0,1,1,0
459,"backyard","large",46,0,0,37.8807197453178,1,1,1,0
460,"backyard","small",12,1,0,5.56209744962069,0,1,1,0
461,"backyard","small",11,1,0,3.80842583665863,1,1,0,1
462,"backyard","small",12,1,1,6.84833199114199,0,1,1,1
463,"campsite","small",8,0,0,5.96293499174654,1,1,1,0
464,"backyard","small",14,0,0,10.8375169444829,1,1,1,0
465,"campsite","small",13,0,1,8.71354930480713,1,1,1,1
466,"backyard","small",10,0,0,4.98279990344685,0,1,0,0
467,"campsite","small",15,0,0,8.58556845711012,1,1,1,0
468,"backyard","large",53,0,1,41.696081422738,0,1,0,0
469,"backyard","small",9,0,1,6.25868109352325,1,1,0,0
470,"beach","small",13,0,0,9.86192225607086,1,1,1,0
471,"campsite","small",17,0,0,10.577826522096,1,0,1,1
472,"backyard","large",54,1,1,38.2745710464306,1,1,1,0
473,"campsite","large",55,0,0,40.8255314269044,0,0,0,0
474,"campsite","small",10,0,0,7.53856610781132,1,1,1,1
475,"backyard","small",11,0,1,11.2826772931154,1,1,0,0
476,"backyard","small",15,1,1,3.15685897799058,1,1,0,0
477,"campsite","small",13,0,0,5.88702740678249,1,1,0,0
478,"beach","small",22,1,1,13.0683685368416,1,1,1,0
479,"campsite","large",45,0,1,36.23924352344,0,1,0,0
480,"campsite","small",18,1,1,11.4838991832058,0,1,1,0
481,"campsite","small",9,1,0,5.92078200790227,1,1,1,1
482,"backyard","small",12,1,1,11.4487420885111,1,1,1,1
483,"backyard","small",10,1,0,5.86580533080623,1,1,0,0
484,"backyard","small",11,1,0,10.0059168077876,0,1,1,1
485,"backyard","large",48,1,0,35.1309671215592,1,1,1,1
486,"backyard","large",35,1,0,24.3710988607139,1,1,1,0
487,"backyard","small",11,1,0,4.78909348437113,0,1,1,1
488,"backyard","small",14,0,0,10.8674107266606,1,1,1,0
489,"backyard","small",20,1,0,14.4425663589614,1,1,1,0
490,"backyard","small",16,1,0,9.86086448214134,1,1,1,1
491,"backyard","small",17,1,0,11.0601432469414,1,1,1,0
492,"campsite","small",10,0,0,4.81335584997478,1,1,1,0
493,"campsite","small",18,0,0,15.5799893266761,0,1,1,0
494,"backyard","small",12,1,1,5.86460286308671,1,1,1,0
495,"backyard","large",50,0,0,38.9791584553644,1,1,1,1
496,"beach","small",9,0,0,6.00361292881549,0,1,1,1
497,"backyard","small",10,1,1,8.44369562665359,1,1,1,0
498,"campsite","small",6,0,1,4.07875736068343,0,1,0,0
499,"campsite","small",11,1,1,7.8504966826849,1,1,1,1
500,"campsite","small",12,1,0,9.24411774519021,1,1,0,1
501,"backyard","small",8,0,0,6.76737059621587,1,1,1,0
502,"campsite","small",14,0,0,10.9460836873991,1,1,0,0
503,"campsite","small",9,0,0,3.95575820509814,1,1,0,0
504,"campsite","small",10,0,0,4.72734269344473,1,1,1,0
505,"backyard","small",13,0,0,6.88645404665111,1,1,0,1
506,"backyard","small",8,0,0,4.81758592852554,1,1,1,0
507,"backyard","small",15,1,0,10.1600316645711,1,1,1,1
508,"backyard","large",37,0,0,25.6212932938736,1,1,1,0
509,"backyard","large",48,1,0,38.3804496603296,1,1,0,0
510,"backyard","small",15,0,0,8.60480892629868,1,1,1,1
511,"backyard","small",10,1,1,4.8486278595852,0,1,0,1
512,"backyard","small",12,1,0,7.30916034843708,1,1,1,1
513,"campsite","small",12,1,1,7.19508538171879,1,1,0,0
514,"beach","small",12,0,1,9.08444993644485,1,1,1,0
515,"backyard","small",6,0,0,4.12723978017825,0,1,0,0
516,"backyard","small",13,0,0,8.87374650072233,0,1,1,0
517,"backyard","large",42,1,0,36.1589754196918,0,1,1,1
518,"campsite","small",12,0,1,10.7470482700106,1,0,1,0
519,"backyard","small",14,1,0,12.0948778621682,1,1,1,0
520,"backyard","large",44,1,0,26.1493148212772,1,1,0,0
521,"backyard","small",15,0,0,10.1299643666141,1,1,0,0
522,"backyard","large",46,1,1,36.25274520631,1,1,1,0
523,"backyard","small",10,0,1,7.53862422850748,1,1,1,0
524,"backyard","small",12,0,1,7.51590093876236,1,1,1,0
525,"backyard","large",40,1,0,32.0130618783729,1,1,0,1
526,"backyard","large",42,1,0,40.6845569997074,1,1,1,0
527,"backyard","small",12,1,1,8.84989600844226,1,1,1,0
528,"campsite","small",13,1,0,7.15419610922815,1,1,0,0
529,"backyard","small",12,1,0,6.17641625636635,1,1,1,0
530,"backyard","small",10,1,0,4.2476517307689,1,1,0,1
531,"backyard","large",42,1,0,33.227026357345,1,0,1,0
532,"backyard","small",20,1,0,13.070286958076,0,1,1,1
533,"campsite","large",46,1,0,41.6286811904715,0,1,0,1
534,"beach","small",12,0,0,7.9705168313711,0,1,1,0
535,"backyard","small",12,0,0,4.29822264963732,1,1,0,0
536,"backyard","large",34,1,0,18.9609915621534,1,1,0,0
537,"backyard","small",12,0,0,10.630748753601,1,1,1,0
538,"beach","small",10,1,0,9.84298162217294,1,0,0,1
539,"backyard","small",15,1,0,9.75945783873447,0,0,1,1
540,"campsite","small",9,1,0,3.87266408370299,1,1,1,0
541,"backyard","small",12,1,1,8.08643622946033,1,1,0,0
542,"campsite","small",9,0,1,4.32635673137936,1,1,0,0
543,"backyard","small",17,0,0,15.2863762134247,1,1,1,0
544,"campsite","small",14,0,0,8.19296491813144,1,1,0,0
545,"backyard","large",46,1,0,31.3211514003756,1,1,0,0
546,"campsite","large",45,0,0,33.7324205217831,1,1,0,0
547,"backyard","small",8,1,0,5.16193840518447,1,1,1,0
548,"campsite","small",15,1,0,5.39968936431236,1,1,0,0
549,"backyard","large",37,1,0,18.2046231899265,1,1,1,0
550,"backyard","large",45,0,0,32.0653878749505,0,1,1,1
551,"backyard","small",10,1,0,6.8179803684753,0,1,0,0
552,"backyard","small",17,1,1,11.3877989349626,1,1,1,1
553,"backyard","small",14,0,0,10.7570987494622,0,1,1,1
554,"campsite","small",15,0,1,9.41436708558795,1,1,1,1
555,"campsite","small",11,1,0,5.70332508585502,1,1,1,0
556,"backyard","small",12,1,1,8.72803504197878,1,1,1,0
557,"backyard","large",43,1,0,31.5567130514008,1,1,1,0
558,"campsite","small",12,0,0,5.62337952753749,1,1,0,1
559,"backyard","small",8,0,0,7.35434414317103,0,1,1,0
560,"backyard","small",8,1,0,4.85233281953499,1,1,1,0
561,"campsite","small",11,0,0,6.77252580237196,1,1,1,1
562,"campsite","small",15,0,1,10.2422886495748,1,1,1,1
563,"backyard","small",15,1,0,8.5853875629392,1,1,1,0
564,"backyard","small",11,1,0,7.03202967417934,1,1,0,1
565,"campsite","small",11,0,1,8.74558593650488,1,1,1,0
566,"beach","small",13,0,0,6.98956783006766,0,1,1,0
567,"campsite","small",9,0,0,8.14465014191992,1,1,0,0
568,"campsite","small",14,0,0,10.904405831799,1,1,1,0
569,"backyard","small",16,1,0,10.7775950884309,0,1,1,1
570,"backyard","small",14,1,1,9.15233526674402,1,1,1,0
571,"backyard","small",8,0,0,3.17118202882639,1,1,0,0
572,"backyard","small",13,1,0,7.8809583633303,1,1,1,1
573,"backyard","small",9,1,0,4.70804098893902,1,1,0,0
574,"campsite","large",45,0,0,32.3683674159247,1,1,0,0
575,"campsite","large",44,1,1,36.159195460689,0,1,1,1
576,"backyard","small",13,1,0,8.68151799753759,1,1,0,0
577,"backyard","small",10,1,0,6.18426240491176,1,1,0,0
578,"backyard","small",8,1,0,4.06206734006677,1,1,1,0
579,"campsite","small",13,1,0,6.41029770301465,1,1,0,0
580,"backyard","large",42,1,0,33.1562355950389,1,1,0,0
581,"campsite","small",12,1,0,6.58425725818264,1,1,1,0
582,"campsite","small",14,0,1,10.197972005218,1,1,1,0
583,"backyard","small",12,0,1,7.80857122122814,1,1,1,0
584,"campsite","small",15,0,0,11.3290385114649,1,0,1,0
585,"backyard","small",11,1,0,8.17849425608205,1,1,1,0
586,"backyard","large",40,0,0,26.8291237171755,1,1,1,0
587,"campsite","large",47,0,0,31.6004796650342,0,1,1,1
588,"backyard","small",9,1,0,5.82235003542252,0,1,0,0
589,"backyard","small",9,1,0,5.40871125736513,1,1,1,0
590,"backyard","small",14,0,1,14.0357801783968,1,1,1,0
591,"campsite","small",16,1,0,10.7762024699598,1,1,0,0
592,"backyard","small",5,1,1,2.06491553579941,1,1,1,0
593,"campsite","small",12,1,0,7.45725159474502,1,1,1,0
594,"backyard","small",7,0,0,4.07107928151175,1,1,0,1
595,"backyard","small",14,1,1,9.59100394672644,1,1,0,1
596,"backyard","large",49,0,0,44.4661172837475,0,1,0,0
597,"backyard","small",14,0,0,7.6488364017253,1,1,0,0
598,"backyard","small",8,0,1,5.73986615637333,1,1,1,0
599,"campsite","large",37,0,0,34.7538920028815,1,1,1,0
600,"campsite","small",14,0,0,11.0645404690587,1,1,1,0
601,"backyard","small",13,1,0,7.49868169273935,1,1,1,0
602,"campsite","large",44,1,0,37.1583473621172,1,1,1,0
603,"campsite","small",10,1,0,5.12307857546231,1,1,0,1
604,"backyard","small",17,0,1,14.53102916047,1,1,1,1
605,"backyard","small",10,1,1,5.14166096445447,1,1,1,0
606,"campsite","small",11,0,0,6.8155689239556,1,1,1,1
607,"campsite","small",15,0,0,8.51032349776526,1,1,1,0
608,"campsite","small",10,1,0,4.47434343307994,1,1,1,0
609,"campsite","small",7,0,1,4.41194233121977,1,1,1,1
610,"backyard","small",12,0,0,8.62164942220986,1,0,1,0
611,"backyard","small",13,0,1,8.5360934488235,1,1,0,1
612,"backyard","large",42,1,0,33.8146314311453,1,1,0,0
613,"backyard","small",12,1,0,10.1147546527497,1,1,1,1
614,"backyard","small",10,0,0,8.28754245820969,1,1,0,0
615,"campsite","small",7,1,0,5.2821828023538,1,1,0,0
616,"campsite","small",13,0,0,9.87488556659486,1,1,0,0
617,"backyard","large",40,0,0,29.1680129877917,1,1,0,1
618,"backyard","small",11,0,0,10.8703239107447,1,1,1,0
619,"campsite","small",9,0,0,6.97358141269024,1,1,0,0
620,"backyard","small",13,0,1,7.31293937678485,1,1,0,0
621,"beach","small",10,0,0,7.37058069847801,1,1,0,1
622,"backyard","large",43,0,0,27.2735821196464,1,1,1,1
623,"campsite","small",15,0,1,12.1133392639104,1,1,0,0
624,"backyard","small",9,0,0,6.55783754720241,1,1,1,0
625,"backyard","small",7,1,0,3.15920594885895,1,1,1,0
626,"campsite","small",9,1,0,6.84170447987589,1,1,1,0
627,"backyard","small",13,0,0,8.64589058088609,1,1,0,0
628,"backyard","large",46,1,0,32.4242984267559,1,1,0,0
629,"backyard","small",11,0,0,6.29376128273701,1,1,1,0
630,"backyard","small",8,0,0,5.81587598929453,1,0,0,1
631,"backyard","small",21,0,0,10.8371780572257,0,1,1,0
632,"campsite","large",46,0,0,37.367738235555,1,1,0,0
633,"backyard","large",53,1,1,41.8437177145443,0,1,0,0
634,"backyard","small",8,0,0,4.93573763741477,1,1,1,0
635,"backyard","small",9,0,0,3.66608154160489,1,1,0,0
636,"backyard","small",15,1,0,13.0105560821279,1,1,0,0
637,"backyard","small",8,1,1,5.55739419815959,1,1,0,0
638,"backyard","small",11,1,1,7.3725560909698,1,1,1,0
639,"beach","large",39,0,0,20.7519148355248,1,1,1,0
640,"backyard","small",15,0,0,6.56005639849364,1,1,1,0
641,"campsite","large",43,1,0,32.4303382514702,1,1,1,1
642,"backyard","small",19,1,0,18.0801482208239,1,1,0,0
643,"backyard","small",5,1,0,3.26903020973837,1,0,1,1
644,"beach","small",11,0,0,3.81713510774288,1,1,1,0
645,"backyard","small",16,0,0,17.1177661648152,1,1,1,0
646,"campsite","small",9,0,0,3.83223953031689,1,1,1,0
647,"backyard","small",12,0,0,6.64276868570579,1,1,0,1
648,"campsite","small",17,0,0,10.4015756946367,1,1,1,0
649,"campsite","small",11,1,0,6.5963945949302,1,1,0,1
650,"backyard","large",46,1,0,35.1654376776691,1,1,0,0
651,"backyard","small",16,1,0,8.48508536947037,1,1,1,1
652,"backyard","small",9,1,0,5.92276674572704,1,1,0,0
653,"backyard","small",7,0,0,4.19986626741171,1,1,1,0
654,"campsite","small",14,1,0,12.9143664877091,1,1,1,1
655,"campsite","large",28,1,0,24.3210571270713,1,1,0,1
656,"backyard","small",16,0,0,7.84045083488001,1,1,0,0
657,"backyard","small",13,0,0,6.86458666478243,1,1,1,0
658,"campsite","small",18,1,0,10.6021401608088,0,1,1,1
659,"campsite","small",7,0,0,3.05775620616252,1,1,0,0
660,"backyard","small",12,0,0,7.76233459120188,0,1,0,0
661,"backyard","small",16,1,1,12.3506234553777,1,1,0,0
662,"campsite","large",42,1,1,26.1207985467234,1,0,0,0
663,"campsite","small",9,1,0,4.93803207773442,1,1,0,1
664,"campsite","small",10,1,1,6.91361752840018,1,1,0,1
665,"backyard","large",41,0,1,31.6519217298862,1,1,0,0
666,"backyard","small",8,0,0,2.96598451787105,1,1,1,1
667,"campsite","small",7,0,0,5.0345965380687,1,1,0,1
668,"backyard","small",8,0,0,4.79359042108261,1,1,1,0
669,"campsite","large",42,1,0,32.2520308797314,0,1,1,0
670,"backyard","small",18,0,1,10.0776653455868,1,1,1,0
671,"backyard","small",11,0,0,7.4354740067596,1,1,0,0
672,"campsite","large",41,1,0,33.4254220477337,0,1,0,0
673,"campsite","small",17,0,0,12.0847962614019,0,1,0,1
674,"backyard","large",48,1,0,32.2951695029638,1,1,1,0
675,"backyard","small",11,1,0,5.77926477686748,1,1,0,0
676,"backyard","large",41,0,1,29.2861044935898,1,1,0,0
677,"backyard","small",21,1,0,13.9316303915507,1,1,0,0
678,"beach","small",11,1,0,6.17318452145452,1,1,1,0
679,"beach","small",11,0,0,10.2518441177211,1,1,0,1
680,"backyard","small",13,0,0,9.6332346846224,1,1,1,0
681,"campsite","small",12,0,1,6.19848098164445,1,1,1,1
682,"backyard","small",13,1,0,7.76807960159322,1,1,0,1
683,"backyard","small",15,0,0,7.1124088893142,1,1,0,0
684,"backyard","small",12,0,0,5.12580924594462,1,1,0,0
685,"campsite","large",38,0,0,31.7164715574546,1,1,1,0
686,"backyard","small",19,0,0,14.5787505045294,0,1,0,0
687,"backyard","small",15,0,0,10.5598723830108,1,1,0,0
688,"backyard","large",49,1,1,41.2300541282639,1,1,0,0
689,"backyard","small",13,0,0,9.76186350381913,1,1,1,0
690,"backyard","small",15,1,0,9.09129924517214,1,1,1,0
691,"backyard","large",39,0,1,35.0613183009996,1,1,0,0
692,"backyard","large",43,1,0,34.9257283794763,1,1,1,1
693,"backyard","small",19,1,0,14.2698558641242,1,1,1,1
694,"backyard","small",15,0,0,9.82462633034383,1,1,1,0
695,"campsite","small",9,1,0,5.79223351265475,1,1,1,0
696,"backyard","small",17,0,0,8.34330615800926,1,1,0,0
697,"backyard","small",18,0,0,15.1948854815715,1,1,1,0
698,"backyard","small",14,0,0,9.88794684507866,1,1,0,0
699,"backyard","small",8,1,0,4.67982851156215,1,1,0,0
700,"backyard","small",9,1,0,7.52825716091722,1,1,1,0
701,"campsite","small",9,1,0,4.83988555928271,0,1,1,0
702,"backyard","small",14,0,1,7.40041120865667,1,1,1,0
703,"backyard","small",12,0,1,9.2601392770806,1,1,0,0
704,"backyard","small",18,0,0,15.7300163713843,1,1,0,0
705,"backyard","small",11,0,0,5.71005258859392,1,1,1,0
706,"campsite","large",36,0,0,31.6790108607759,1,1,1,0
707,"campsite","small",13,1,0,7.04967676228355,1,1,1,0
708,"beach","small",11,0,1,7.28674736627729,1,1,0,0
709,"campsite","large",48,0,0,38.6277037528349,1,1,1,0
710,"campsite","small",10,1,0,6.92705498395794,1,1,1,1
711,"beach","small",13,0,0,12.0870764920869,0,1,0,0
712,"backyard","small",11,1,0,7.62071115094023,1,1,1,0
713,"backyard","small",9,0,0,7.06490839605691,1,1,0,0
714,"backyard","small",12,1,0,6.91339354924715,1,1,1,0
715,"campsite","small",9,0,1,7.28907446126644,1,1,1,0
716,"backyard","small",17,1,0,11.4993075670443,0,1,1,0
717,"campsite","small",10,1,0,4.06054118624868,1,1,1,0
718,"campsite","small",19,0,0,9.37666773089598,1,1,1,0
719,"backyard","small",13,1,0,9.62718107516888,0,1,1,1
720,"backyard","small",16,1,0,11.7845362806863,1,1,1,0
721,"campsite","small",13,0,1,10.5560865314382,1,1,0,0
722,"backyard","small",14,1,0,6.90525405615114,0,1,0,0
723,"backyard","small",10,0,1,5.64284149786766,1,1,1,1
724,"backyard","small",10,1,0,4.47368211210435,1,1,1,0
725,"backyard","small",12,0,0,7.07875983778446,1,1,1,0
726,"campsite","small",14,0,0,9.9994724017248,1,1,1,0
727,"backyard","small",10,0,0,6.1473651381263,1,1,1,0
728,"campsite","small",11,0,0,6.27317019304583,1,1,0,0
729,"campsite","large",46,1,0,42.9558262942534,0,1,1,0
730,"backyard","large",41,0,1,29.8986028278549,1,1,0,1
731,"beach","small",15,1,0,10.0470647577139,1,1,0,0
732,"campsite","small",11,0,0,10.0330100157258,1,1,1,0
733,"campsite","small",14,1,0,8.35763641187588,1,1,0,1
734,"beach","small",17,1,1,13.7367042361532,1,1,1,0
735,"backyard","small",9,1,0,7.0425761613035,0,1,1,0
736,"backyard","small",12,1,0,9.09682147233906,0,1,1,0
737,"campsite","small",9,0,0,5.39284186985144,1,1,1,0
738,"backyard","small",15,1,1,11.3201880445287,1,1,1,1
739,"beach","small",9,1,0,9.22368333882497,0,1,1,1
740,"backyard","small",6,0,0,4.6473359616883,1,1,1,1
741,"backyard","large",48,0,0,40.5245501138186,0,1,1,0
742,"backyard","small",10,0,0,8.31924985256011,0,1,1,1
743,"backyard","small",10,1,0,6.32834472280597,1,1,1,1
744,"backyard","large",31,1,0,21.8618095155413,1,1,0,0
745,"campsite","small",14,1,0,5.0115034734535,1,1,1,0
746,"backyard","small",11,0,0,3.83019721560906,1,1,1,1
747,"backyard","small",21,1,0,15.342429900752,1,1,0,1
748,"backyard","large",47,0,0,34.9658450560723,1,1,1,0
749,"campsite","small",12,1,0,5.95842907154154,1,1,0,0
750,"backyard","small",17,0,0,6.59799709407204,1,1,1,0
751,"backyard","small",10,1,0,8.96021530969805,1,1,1,1
752,"campsite","small",12,0,0,9.08810602608807,1,1,0,1
753,"backyard","large",49,0,0,40.1787713065744,1,1,0,0
754,"backyard","small",12,1,0,6.20499747740056,1,1,1,0
755,"backyard","small",10,0,0,5.48357318979843,1,1,1,1
756,"campsite","small",16,0,0,8.86076480878533,1,1,1,0
757,"campsite","small",16,0,1,12.4424604252367,0,1,0,0
758,"backyard","small",15,1,0,9.05280804134301,0,1,0,0
759,"beach","large",45,1,0,26.3758306103072,1,1,1,0
760,"backyard","small",13,0,0,8.65618381664085,1,1,1,0
761,"backyard","large",42,1,0,28.7866909635164,1,1,1,0
762,"beach","small",12,0,1,5.29293047013736,0,1,0,1
763,"backyard","small",11,0,1,7.70560804599415,1,1,1,1
764,"backyard","small",12,0,0,7.63283113298565,1,1,1,1
765,"backyard","large",39,0,0,26.1544435208151,0,1,1,0
766,"backyard","small",7,1,1,4.55800901405032,1,1,0,1
767,"backyard","small",13,0,0,11.6742943075266,0,1,0,0
768,"beach","small",11,1,0,7.64745509609115,1,1,1,1
769,"campsite","large",40,0,0,34.8130858099063,1,1,0,0
770,"campsite","small",11,1,0,7.93548591219197,1,0,0,0
771,"backyard","small",10,0,0,6.30238375784554,1,1,0,0
772,"campsite","small",8,1,1,2.2763935819681,1,1,0,0
773,"campsite","small",14,0,0,8.3516772808666,1,0,1,1
774,"campsite","small",9,0,0,6.55145192388781,1,1,0,1
775,"backyard","small",9,1,1,6.53654598378915,0,1,1,1
776,"campsite","large",44,0,1,32.3670448714445,1,1,1,0
777,"backyard","small",11,0,0,6.05478703927212,1,1,0,1
778,"backyard","small",13,1,0,6.43989364565131,1,1,1,0
779,"backyard","small",16,1,0,7.1390691987139,1,1,1,0
780,"backyard","small",17,0,0,7.65111912010418,1,1,1,0
781,"backyard","small",11,1,0,6.04986204583774,1,1,1,1
782,"backyard","small",12,1,0,6.31933551105947,1,1,1,0
783,"backyard","small",14,1,0,10.0349852945043,1,1,0,0
784,"backyard","large",32,1,0,22.8135485313503,0,0,1,0
785,"campsite","small",14,0,0,10.3407810062446,0,1,1,0
786,"backyard","small",11,0,1,6.74895871716514,1,1,1,1
787,"backyard","small",9,1,0,6.22589520564544,1,1,0,1
788,"backyard","small",9,1,0,7.4097043186839,0,1,1,0
789,"backyard","small",7,1,1,2.1196906861907,0,1,1,0
790,"backyard","small",7,0,0,6.20321262748508,1,1,0,1
791,"backyard","small",11,1,0,5.27217465314419,1,1,1,1
792,"backyard","small",10,0,0,7.05093271976757,1,1,1,1
793,"backyard","small",10,1,0,5.19532793778184,1,1,1,0
794,"campsite","small",13,0,0,13.1373796278616,1,1,0,0
795,"backyard","small",7,1,0,4.68098423844107,1,1,1,1
796,"campsite","small",17,0,0,10.1313215286459,1,1,1,0
797,"beach","small",14,1,0,10.4823406916004,1,1,1,0
798,"campsite","small",18,1,0,13.4553701445401,1,1,1,0
799,"campsite","small",8,0,0,5.72583738087572,1,1,1,0
800,"backyard","small",13,0,0,8.91855475230143,1,1,1,0
801,"backyard","large",37,1,0,21.579709282812,1,1,0,1
802,"backyard","small",13,1,0,6.43851911987709,1,1,1,0
803,"campsite","small",6,0,1,5.96562043577666,1,1,0,0
804,"backyard","small",15,0,0,8.64800030631526,0,1,1,0
805,"beach","large",39,1,0,24.7584283597098,1,1,0,0
806,"campsite","small",10,1,0,8.29557499251225,0,1,1,0
807,"backyard","small",9,0,0,4.57576608265881,1,1,0,0
808,"campsite","small",8,1,0,6.50744011418194,0,1,1,0
809,"backyard","small",17,0,0,11.2645496288315,0,1,1,1
810,"backyard","small",12,0,0,5.55735111067103,1,1,0,0
811,"backyard","small",11,1,1,4.83374277231424,1,1,0,1
812,"backyard","large",35,1,0,24.8980404213974,1,1,0,0
813,"backyard","small",16,1,0,13.3458447313505,1,1,0,0
814,"backyard","small",9,1,0,5.86917507028225,1,1,0,1
815,"beach","small",15,0,1,7.71013752698999,0,1,1,0
816,"backyard","large",39,0,0,28.231278998971,1,1,0,1
817,"backyard","small",11,1,0,8.58860615145901,0,1,0,0
818,"backyard","small",9,0,0,5.37545048429365,1,1,0,1
819,"backyard","small",15,1,0,11.6294050119887,1,1,1,1
820,"beach","large",56,1,0,46.434442865591,1,1,1,0
821,"beach","small",9,0,0,4.65753748101036,1,1,1,1
822,"campsite","large",52,0,0,29.7334875548839,0,0,1,0
823,"backyard","small",10,0,0,6.05960146003759,1,1,1,0
824,"backyard","large",39,1,0,23.7427768100758,1,1,1,0
825,"beach","small",12,1,0,8.15570232250198,1,1,1,1
826,"beach","small",13,1,1,8.31374800603881,1,1,1,0
